Fri May 04 13:21:09 +0000 2018,Tubman1865,"b'@jittaun @RogueRepub1981 J, would you open your eyes? Tell me about social justice after D officers arrested two bl https://t.co/OynuuFTepv'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,161,52,en
 ,,,,,,,
Fri May 04 13:21:11 +0000 2018,OmeraProduction,"b""Black Greeks May Have Conquered Starbucks And Waffle House, But There's More Work To Do In The Movement for Black L https://t.co/vR5ElY0L8l""","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",USA,221,1167,en
 ,,,,,,,
Fri May 04 13:21:11 +0000 2018,Smucked,"b""RT @mathinhell: Hey @Starbucks maybe you should close up for another half day of anti-racist training, that is unless you think it's okay f""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Missouri, USA",150,581,en
 ,,,,,,,
Fri May 04 13:21:08 +0000 2018,ghettogovner,b'@chibbs_1 @Starbucks @celtics Say no more',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chesapeake, VA",1750,2781,en
 ,,,,,,,
Fri May 04 13:21:13 +0000 2018,VeroGlez14,b'RT @sydnieavery: THEY PUT A GLASS STARBUCKS COFFEE ON TOP AND LET IT DROP FROM ABOVE MY HEAD WHAT KINDA LOGIC IS THIS https://t.co/sB2cExkW',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ýýýWhy Don't WeýýýýýýýýýLittle Mixýýý,534,273,en
 ,,,,,,,
Fri May 04 13:21:14 +0000 2018,whitneyuland,b'The Starbucks on my block closed so now Im going to have to walk three blocks and this just feels unacceptable.  #newyorkproblems',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nyc,305,345,en
 ,,,,,,,
Fri May 04 13:21:14 +0000 2018,YeseniaQuinonez,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kansas,385,67,en
 ,,,,,,,
Fri May 04 13:21:17 +0000 2018,22aspen36,"b'RT @ananavarro: Keep the faith in humanity. There are still a lot of good, decent people out there. https://t.co/8exmUs3zeX'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Colorado, USA",2920,3231,en
 ,,,,,,,
Fri May 04 13:21:18 +0000 2018,soggy_croutons,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",my own wonderland,894,369,en
 ,,,,,,,
Fri May 04 13:21:18 +0000 2018,lostinwonho,b'Do you think you could do a GO for the starbucks korea collection?  You could check out this site https://t.co/DHJLEdMm3h',"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>",,1269,368,en-gb
 ,,,,,,,
Fri May 04 13:21:25 +0000 2018,ansndzrhmn,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ýýýýýý,169,301,en
 ,,,,,,,
Fri May 04 13:21:27 +0000 2018,Klook36,"b""RT @mathinhell: Hey @Starbucks maybe you should close up for another half day of anti-racist training, that is unless you think it's okay f""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,69,181,en
 ,,,,,,,
Fri May 04 13:21:29 +0000 2018,GoldenParadisa,"b""Might as well just go after we're done. But yes, I would love that. https://t.co/E3bgZhfFVi""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Orlando, FL | NOT @WWE_MandyRose",312,515,en
 ,,,,,,,
Fri May 04 13:21:30 +0000 2018,NopeNotFlorida,b'RT @wsbtv:  Police find another camera inside local Starbucks restroom: https://t.co/IoVKY2VLhx https://t.co/p5JVNQiQA7',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Florida, USA",482,1663,en
 ,,,,,,,
Fri May 04 13:21:34 +0000 2018,chrysanonu,b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Indonesia,339,208,en
 ,,,,,,,
Fri May 04 13:21:35 +0000 2018,JaimeMedeiros73,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Medford, MA",81,600,en
 ,,,,,,,
Fri May 04 13:21:37 +0000 2018,Winston__Booth,"b'RT @Terfleaza: Whenever my foot goes to sleep at work I dump my Starbucks on it like, ""Bitch, if I have to be awake so do you.""'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,215,382,en
 ,,,,,,,
Fri May 04 13:21:37 +0000 2018,Bnenezi_,"b""I'm at Starbucks in Al Jahrah https://t.co/mRYCKWhwxW""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",,707,110,ar
 ,,,,,,,
Fri May 04 13:21:38 +0000 2018,flygbelefolo,b'@Bey0u_tiful He recommended getting it from Starbucks or Costco but i bought mine from trader joes',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,412,345,en
 ,,,,,,,
Fri May 04 13:21:43 +0000 2018,HunterTOSun,"b'RT @EditButler: @1236 From the neighbourhood that brought you window protest signs such as ""Keep Loblaws off the northeast corner!"" and ""No'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Toronto, Ontario",1910,339,en
 ,,,,,,,
Fri May 04 13:21:43 +0000 2018,bhumika_t,"b""I'm at Starbucks https://t.co/HqLdGZQL9w""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Mumbai, India.",14429,829,en
 ,,,,,,,
Fri May 04 13:21:45 +0000 2018,KatieMarais5,b'RT @sydnieavery: THEY PUT A GLASS STARBUCKS COFFEE ON TOP AND LET IT DROP FROM ABOVE MY HEAD WHAT KINDA LOGIC IS THIS https://t.co/sB2cExkW',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,301,990,en
 ,,,,,,,
Fri May 04 13:21:48 +0000 2018,Losertinaaa,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,114,90,en
 ,,,,,,,
Fri May 04 13:21:49 +0000 2018,Elizabe38283359,b'RT @sydnieavery: THEY PUT A GLASS STARBUCKS COFFEE ON TOP AND LET IT DROP FROM ABOVE MY HEAD WHAT KINDA LOGIC IS THIS https://t.co/sB2cExkW',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,132,193,en
 ,,,,,,,
Fri May 04 13:21:53 +0000 2018,Stephan12076310,b'@itstimwhite Love Starbucks',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mount Royal, Calgary",10,61,en
 ,,,,,,,
Fri May 04 13:22:00 +0000 2018,Cupcake_yasmin,b'Just finished watching new riverdale in Starbucks and oh my life  I was biting my straw so hard at the shooting https://t.co/WditFsbNlz',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,161,204,en
 ,,,,,,,
Fri May 04 13:22:00 +0000 2018,naoiandres,"b""I'm at @Starbucks Coffee in Bian City, Laguna https://t.co/ZX66sbl6B6""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",jpn | mnl,2511,581,en
 ,,,,,,,
Fri May 04 13:22:03 +0000 2018,ajeet_therock,b'RT @bandrainfo: I dont like the coffee much! It gives me hyper acidity. \n\nBut their fort store is the best. Can live there. https://t.co/m',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Co-Owner & In major league at~,456,57,en
 ,,,,,,,
Fri May 04 13:22:04 +0000 2018,yvessstl,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Florida, USA",196,80,en
 ,,,,,,,
Fri May 04 13:22:09 +0000 2018,abrthawy,b'Cascara cold foam cold brew from @Starbucks. I dig it. I dig it a lot.  #tgif',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New York,161,130,en
 ,,,,,,,
Fri May 04 13:22:13 +0000 2018,lcowen3612,b'You cant get all the goodies like the caramel in the bottom of the cup without a straw? https://t.co/70s4xtXDur',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,717,558,en
 ,,,,,,,
Fri May 04 13:22:18 +0000 2018,Gunner208,"b'RT @jwheels74: The 2 men that were arrested at a @Starbucks settled their case with the company. Theyll receive $1 dollar each, and $200,0'","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Illinois.. ,397,131,en
 ,,,,,,,
Fri May 04 13:22:19 +0000 2018,ReynoldsStormi,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,340,168,en
 ,,,,,,,
Fri May 04 13:22:19 +0000 2018,carynmiller2,b'RT @aria_ahrary: @yashar @angelnjacksmom2 @gofundme We all need a raise or another job to raise money for victims everywhere. Suicide bombi',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",toronto canada,184,66,en
 ,,,,,,,
Fri May 04 13:22:23 +0000 2018,cheyfletcher_,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,102,224,en
 ,,,,,,,
Fri May 04 13:22:25 +0000 2018,Imanfyi_,b'Not Starbucks  https://t.co/ZoZ3JArjog',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,544,389,en
 ,,,,,,,
Fri May 04 13:22:26 +0000 2018,BrooklynnByrer,b'Im in the Starbucks line rn and this old man in front of me keeps waving and smiling at me &amp; Im gonna cry its so cute ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",765,758,272,en
 ,,,,,,,
Fri May 04 13:22:27 +0000 2018,kwhalum,b'My commentary this morningStarbucks Has Solved The Race Problem In America. LISTEN 8:40amCST on https://t.co/BWuZ7YG52o.',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ýýT: 35.085686,-89.894912",5173,120,en
 ,,,,,,,
Fri May 04 13:22:27 +0000 2018,palomardgzh,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,193,321,en
 ,,,,,,,
Fri May 04 13:22:27 +0000 2018,RisingChar,b'When your Mother in Law calls offering to do a @Starbucks run before meeting you at the pediatrician  #newmom https://t.co/OtMTuvixHK',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maryland, USA",352,1847,en
 ,,,,,,,
Fri May 04 13:22:29 +0000 2018,hashtagbecka,b'RT @danger0usperson: Im literally in the drive thru at @Starbucks \nLike speaking my order to the person on the intercom \n\n&amp; they go your',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",the depths of hell,635,1155,en
 ,,,,,,,
Fri May 04 13:22:30 +0000 2018,earringbacks2,b'RT @armsofpleonexia: The whole cup is made of plastic https://t.co/By2THnWJBm',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,39,58,en
 ,,,,,,,
Fri May 04 13:22:38 +0000 2018,JamesReader_RP,b'RT @daveweaver1: Read that first line as many times as you need in order to understand how right-wing media brainwashes viewers and listene',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","San Diego, CA",17521,5627,en
 ,,,,,,,
Fri May 04 13:22:44 +0000 2018,caseyepps_,b'RT @lcowen3612: You cant get all the goodies like the caramel in the bottom of the cup without a straw? https://t.co/70s4xtXDur',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wesley,1010,275,en
 ,,,,,,,
Fri May 04 13:22:45 +0000 2018,TheLocalFriend,"b'If days of the year were Basic White People things, May 4th would be Starbucks'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Louisville, KY",81,318,en
 ,,,,,,,
Fri May 04 13:22:44 +0000 2018,KumaHaxan,"b""So I'm sitting at Starbucks, reading my book and then I see two flies doing it. I tried to shoo them but I smacked https://t.co/6mF5N9MaHA""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eggplant emoji ,58,44,en
 ,,,,,,,
Fri May 04 13:22:47 +0000 2018,Tiffan_iii,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,545,381,en
 ,,,,,,,
Fri May 04 13:22:49 +0000 2018,anluck15,"b'RT @ericschiffer: ""They\'ve been in a free-fall with a dangerous, devastating body blow to a brand that is used to taking bows. When you\'re'","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ýýýýýýýýýýýý,13,121,ru
 ,,,,,,,
Fri May 04 13:22:51 +0000 2018,CharlieSaidWTF,"b' Black men arrested at Starbucks settle for a $200,000 youth program \nWhat, no free coffee for the rest of thei https://t.co/z6JdZ055L9'","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If it's Tuesday, this must be Belgium",4821,4876,en
 ,,,,,,,
Fri May 04 13:22:52 +0000 2018,TheeAmazingOne,b'You know its going to be a good day when the car in front of you pays for your @Starbucks #MayTheFourthBeWithYou',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Morgantown,162,208,en
 ,,,,,,,
Fri May 04 13:22:59 +0000 2018,Lona_Carol,b'The fact that the new Starbucks and Steak-n-Shake will open on campus in the fall gives me something to look forwar https://t.co/zPx6MIJVU8',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kentucky,141,179,en
 ,,,,,,,
Fri May 04 13:23:02 +0000 2018,RileyRuson,b'RT @EdwardTHardy: The 2 black men arrested at a Philadelphia Starbucks have reached a settlement with the city\n\nThey agreed to a symbolic p',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,726,375,en
 ,,,,,,,
Fri May 04 13:23:05 +0000 2018,karissa_reilly,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,172,235,en
 ,,,,,,,
Fri May 04 13:23:05 +0000 2018,Cassidy_howie,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,581,415,en
 ,,,,,,,
Fri May 04 13:23:07 +0000 2018,nezlaflare,b'MUST GET STARBUCKS',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RIP DOM,1560,348,en
 ,,,,,,,
Fri May 04 13:23:09 +0000 2018,RySaRoSe_05,"b'RT @ananavarro: Keep the faith in humanity. There are still a lot of good, decent people out there. https://t.co/8exmUs3zeX'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ýýý *ýýýýýýýýýýýýIn my own worldýýý *ýýýýýýýýýýýý,780,551,en
 ,,,,,,,
Fri May 04 13:23:08 +0000 2018,Gdtop23Kevin,b'RT @deathnoteshawty: ur still using the same amount of plastic u didnt do anything https://t.co/TNqqfwkTAn',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,2853,3857,en
 ,,,,,,,
Fri May 04 13:23:14 +0000 2018,CourtneyMayer13,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,245,376,en
 ,,,,,,,
Fri May 04 13:23:15 +0000 2018,kaaaysings,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,816,344,en
 ,,,,,,,
Fri May 04 13:23:15 +0000 2018,bobbythomaswebb,b'@davidhogg111 Registration is the easiest part of the process.  States have made the registration as easy as possib https://t.co/fvNghv4iht',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Florida, USA",159,261,en
 ,,,,,,,
Fri May 04 13:23:16 +0000 2018,iambenn10,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,333,420,en
 ,,,,,,,
Fri May 04 13:23:17 +0000 2018,aidamdzr,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BBB,470,435,en
 ,,,,,,,
Fri May 04 13:23:17 +0000 2018,brooke_towle,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,442,417,en
 ,,,,,,,
Fri May 04 13:23:19 +0000 2018,khedavra,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",central perk,1272,1122,en
